state,Year,Coal,Geothermal,Hydroelectric,NaturalGas,Nuclear,Other,OtherBiomass,OtherGases,Petroleum,PumpedStorage,Solar,Total,Wind,Wood,Price_Residential,lat,lng
NH,2014,6554995,0,6906810,21941455,50841325,248195,626965,0,1437250,0,0,97691975,2057905,7077075,17.53,43.6726907,-71.5843145
NH,2015,4683310,0,6351110,30258475,47421020,248600,593250,0,877820,0,0,100079465,2117480,7528405,18.5,43.6726907,-71.5843145
NH,2016,2110085,0,5726930,23722180,53805815,245005,624700,0,193990,0,0,96412465,2161620,7822140,18.38,43.6726907,-71.5843145
NH,2017,1436405,0,7067010,17900515,49953520,243420,690135,0,524480,0,0,87234205,2057960,7360760,19.2,43.6726907,-71.5843145
NJ,1990,14115640,0,62702,13828650,47540774,0,492116,0,4189938,-299094,0,79937668,0,6942,10.36,40.1072744,-74.6652012
NJ,1991,10474264,0,43196,21185814,49613212,0,1609530,135088,4302196,-310368,0,87052932,0,0,10.81,40.1072744,-74.6652012
NJ,1992,10818166,0,44760,29030062,43190194,0,1808378,96314,2616750,-276596,0,87328028,0,0,10.87,40.1072744,-74.6652012
NJ,1993,10931542,0,38010,31090078,49864480,0,1887954,173720,2950448,-246468,0,96689764,0,0,11.41,40.1072744,-74.6652012
NJ,1994,11344422,0,30166,34383656,44258670,0,2270764,203018,4713456,-333468,0,96870684,0,0,11.54,40.1072744,-74.6652012
NJ,1995,14331960,0,21910,36405042,33611034,0,2443712,128146,3444576,-189064,0,90197316,0,0,11.98,40.1072744,-74.6652012
NJ,1996,15663388,0,38066,33068966,22055772,0,2026470,326748,2482222,-228466,0,75433166,0,0,11.99,40.1072744,-74.6652012
NJ,1997,17796412,0,36742,33975860,27816148,0,2346352,263964,1536090,-259046,0,83512522,0,0,12.08,40.1072744,-74.6652012
NJ,1998,15290452,0,41340,32961652,54264278,50374,2621634,1318256,1459746,-292466,0,107715266,0,0,11.39,40.1072744,-74.6652012
NJ,1999,32257568,0,69212,68396944,115883572,110560,5461004,2446596,3169880,-581652,0,227213684,0,0,11.4,40.1072744,-74.6652012
NJ,2000,50450575,0,70180,82546245,142890595,0,6821570,2923670,5426380,-703140,0,290426075,0,0,10.27,40.1072744,-74.6652012
NJ,2001,46595200,0,90010,83541005,152346150,2296925,4218160,2244425,6483125,-708700,0,297106300,0,0,10.21,40.1072744,-74.6652012
NJ,2002,48025270,0,60150,95346790,154328375,2473775,4235995,452415,3653165,-729000,0,307846935,0,0,10.38,40.1072744,-74.6652012
NJ,2003,48947815,0,194455,73877885,148546005,2511520,4533855,1276870,7707765,-599410,0,286996755,0,0,10.67,40.1072744,-74.6652012
NJ,2004,51612420,0,187515,79810975,135407830,2481845,4029160,193895,7124265,-1436195,0,279411710,0,0,11.23,40.1072744,-74.6652012
NJ,2005,58127095,0,155565,76830825,156958425,2688045,4374525,324660,4702315,-1413535,0,302747915,0,0,11.74,40.1072744,-74.6652012
NJ,2006,54309625,0,177180,78341870,162839425,2842755,4503960,551325,1347595,-1493005,0,303500695,79955,0,12.84,40.1072744,-74.6652012
NJ,2007,51053350,0,104545,93761660,160051880,2444970,4115830,802745,2263855,-1344670,0,313356225,102060,0,14.14,40.1072744,-74.6652012
NJ,2008,45142455,0,128865,103758775,160973990,2796950,4408680,794130,1626560,-1374225,13345,318373945,104425,0,15.66,40.1072744,-74.6652012
NJ,2009,25499340,0,160405,103124950,171639770,2601540,4641030,848650,1390955,-1008570,53535,309056195,104590,0,16.31,40.1072744,-74.6652012
NJ,2010,32089455,0,90595,124511150,163856525,2876275,4081585,532040,1175020,-968860,105420,328412470,63265,0,16.57,40.1072744,-74.6652012
NJ,2011,20775485,0,122035,126005375,168032235,3217865,4380555,695875,827940,-983890,344390,323470480,52615,0,16.23,40.1072744,-74.6652012
NJ,2012,9487375,0,53775,141424520,165551120,3162755,4824105,710905,353895,-830880,1521630,326317040,57840,0,15.78,40.1072744,-74.6652012
NJ,2013,10108090,0,91370,135382650,166898440,3125420,4994160,1115820,807995,-1010665,2187045,323754710,54385,0,15.73,40.1072744,-74.6652012
NJ,2014,12595530,0,86480,157051705,157535605,3200670,4992130,808410,2483880,-1184520,2571260,340255430,114275,0,15.78,40.1072744,-74.6652012
NJ,2015,8795480,0,47705,184872280,166308800,2912465,4728465,1105165,1874680,-847885,3139450,373044300,107695,0,15.81,40.1072744,-74.6652012
NJ,2016,6572705,0,47390,219037265,149425935,3034830,4913890,1035840,730630,-1020065,4174395,388057015,104205,0,15.72,40.1072744,-74.6652012
NJ,2017,6080455,0,68165,188539240,170163490,2914925,4643885,1097460,781820,-809095,4629985,378222565,112235,0,15.65,40.1072744,-74.6652012
NM,1990,51653856,0,410870,5476174,0,0,28256,0,71252,0,0,57640408,0,0,8.94,34.4346843,-106.1316181
NM,1991,44258624,0,474216,5727324,0,0,28256,0,66024,0,0,50554444,0,0,9.08,34.4346843,-106.1316181
NM,1992,50696826,0,510092,4829384,0,0,28256,0,74318,0,0,56138876,0,0,9.06,34.4346843,-106.1316181
NM,1993,51014058,0,587654,5777132,0,0,23632,0,86580,0,0,57489056,0,0,9.18,34.4346843,-106.1316181
NM,1994,53504698,0,425780,6777874,0,0,21604,0,51392,0,0,60781348,0,0,9.14,34.4346843,-106.1316181
NM,1995,52242894,0,527840,6817986,0,0,18106,0,55492,0,0,59662318,0,0,8.93,34.4346843,-106.1316181
NM,1996,52714358,0,422998,7110682,0,0,19748,0,54794,0,0,60322580,0,0,8.93,34.4346843,-106.1316181
NM,1997,54157320,0,517620,8191354,0,0,12424,0,45996,0,0,62924714,0,0,8.92,34.4346843,-106.1316181
NM,1998,55074852,0,472824,9027098,0,0,18412,0,54952,0,0,64648138,0,0,8.85,34.4346843,-106.1316181
NM,1999,112270816,0,970840,16626192,0,0,44052,0,175524,0,0,130087424,0,0,8.62,34.4346843,-106.1316181
NM,2000,116263816,0,884608,18553356,0,0,33856,0,352444,0,0,136088080,0,0,8.36,34.4346843,-106.1316181
NM,2001,56804374,0,474640,9774544,0,0,37304,0,132424,0,0,67223286,0,0,8.74,34.4346843,-106.1316181
NM,2002,53805760,0,529182,6883478,0,0,38816,0,66178,0,0,61323414,0,0,8.5,34.4346843,-106.1316181
NM,2003,57625688,0,341398,7037410,0,0,0,0,101338,0,0,65471306,365470,0,8.69,34.4346843,-106.1316181
NM,2004,58527798,0,277894,5985348,0,0,0,0,62752,0,0,65880722,1026930,0,8.67,34.4346843,-106.1316181
NM,2005,59894496,0,329986,8374430,0,0,9294,0,73818,0,0,70271284,1589260,0,9.13,34.4346843,-106.1316181
NM,2006,59718016,0,396422,11779198,0,0,43770,0,82972,0,0,74531250,2510872,0,9.06,34.4346843,-106.1316181
NM,2007,55207294,0,535956,13320008,0,0,31988,0,88942,0,0,71970666,2786478,0,9.12,34.4346843,-106.1316181
NM,2008,54028466,0,624576,15932014,0,6098,37770,0,105178,0,0,74019674,3285574,0,10.01,34.4346843,-106.1316181
NM,2009,58234616,0,541926,17322146,0,0,67328,0,89226,0,0,79348678,3093436,0,10.02,34.4346843,-106.1316181
NM,2010,51235578,0,434020,17024166,0,0,27360,0,99738,0,17860,72503084,3664364,0,10.52,34.4346843,-106.1316181
NM,2011,54281726,0,389532,17131968,0,0,18852,0,75602,0,255604,76362278,4208994,0,11,34.4346843,-106.1316181
NM,2012,49988098,0,445638,17598082,0,0,28532,0,92298,0,667594,73271818,4451576,0,11.38,34.4346843,-106.1316181
NM,2013,48290542,138,183676,17950486,0,1432,37036,0,115696,0,776082,71741930,4386842,0,11.68,34.4346843,-106.1316181
NM,2014,40711262,17472,196762,17951312,0,1330,28358,0,126314,0,1030108,64612420,4549500,0,12.28,34.4346843,-106.1316181
NM,2015,40879064,19350,198946,18729248,0,1330,39146,0,125916,0,1229754,65402796,4180042,0,12.47,34.4346843,-106.1316181
NM,2016,36730540,28436,295944,19915106,0,558,35626,0,103366,0,1503672,65824090,7210842,0,12.03,34.4346843,-106.1316181
NM,2017,36828966,25926,386498,18263310,0,-1174,35176,0,81700,0,2385282,67194826,9189142,0,12.88,34.4346843,-106.1316181
NV,1990,30106554,1522384,3470162,4434054,0,0,0,0,568216,0,0,40101370,0,0,5.7,39.3310928,-116.6151469
NV,1991,32731460,1990816,4730100,4189942,0,3136,0,0,484954,0,0,44130408,0,0,5.89,39.3310928,-116.6151469
NV,1992,32886338,2355944,3971382,6784394,0,41858,0,0,655170,0,0,46695086,0,0,6.19,39.3310928,-116.6151469
NV,1993,31255720,3080110,3944360,8066396,0,4396,0,0,653962,0,0,47004944,0,0,6.51,39.3310928,-116.6151469
NV,1994,30649428,2989860,3751778,11259252,0,49776,0,0,335360,0,0,49035454,0,0,7.16,39.3310928,-116.6151469
NV,1995,27943648,3107392,3883068,12887506,0,53268,0,0,53106,0,0,47927988,0,0,7.11,39.3310928,-116.6151469
NV,1996,29313736,3109366,4328934,14166512,0,50308,0,0,191960,0,0,51160816,0,0,6.9,39.3310928,-116.6151469
NV,1997,30501212,3192002,5173948,15115628,0,16364,0,0,63890,0,0,54063044,0,0,6.77,39.3310928,-116.6151469
NV,1998,34322682,3074188,6332650,17381658,0,12798,0,0,103064,0,0,61227040,0,0,7,39.3310928,-116.6151469
NV,1999,33815060,2829824,5655342,18693082,0,0,0,0,70954,0,0,61064262,0,0,7.13,39.3310928,-116.6151469
NV,2000,37863042,2741582,4858936,25334378,0,42304,0,0,129588,0,0,70969830,0,0,7.28,39.3310928,-116.6151469
NV,2001,35473940,2399746,5027444,23027546,0,0,0,0,1823256,0,0,67751932,0,0,9.08,39.3310928,-116.6151469
NV,2002,32826050,2254566,4535172,24421320,0,0,0,89818,50944,0,0,64177870,0,0,9.43,39.3310928,-116.6151469
NV,2003,34171918,2131422,3513410,26505558,0,0,0,33882,33586,0,0,66389776,0,0,9.02,39.3310928,-116.6151469
NV,2004,73029060,5190016,6460492,65522972,0,0,0,84132,383064,0,0,150669740,0,0,9.69,39.3310928,-116.6151469
NV,2005,91921305,6313535,8511900,94178115,0,0,0,41405,102500,0,0,201068760,0,0,10.2,39.3310928,-116.6151469
NV,2006,36267605,6718555,10288130,105920675,0,0,0,18410,86735,0,0,159300110,0,0,11.08,39.3310928,-116.6151469
NV,2007,35454555,6263455,10015955,111316350,0,0,0,21280,57250,0,219835,163348680,0,0,11.82,39.3310928,-116.6151469
NV,2008,39061760,6914100,8753100,119859555,0,0,0,9935,71350,0,780065,175449870,0,0,11.93,39.3310928,-116.6151469
NV,2009,37699680,8166065,12302975,129388105,0,0,0,11925,80920,0,871545,188525665,0,4450,12.86,39.3310928,-116.6151469
NV,2010,34986510,10348650,10786480,118440960,0,0,0,28260,55790,0,1084585,175731240,0,0,12.36,39.3310928,-116.6151469
NV,2011,27036520,10730595,10952915,109206985,0,189085,0,36305,71065,0,1456125,159679590,0,0,11.61,39.3310928,-116.6151469
NV,2012,20397160,11737325,12202075,128233290,0,59645,94805,36620,94375,0,2367085,175866315,643940,0,11.83,39.3310928,-116.6151469
NV,2013,26272765,13349765,13409715,123833165,0,126945,121385,31520,94450,0,3726910,182219370,1252745,0,11.89,39.3310928,-116.6151469
NV,2014,32739320,13643940,11945000,114806775,0,74825,122840,25755,75150,0,5068410,180002685,1500670,0,12.93,39.3310928,-116.6151469
NV,2015,13286445,15552520,11320680,144997570,0,5065,128475,27615,79910,0,8287025,195233920,1548620,0,12.76,39.3310928,-116.6151469
NV,2016,10834155,16766995,8946095,144608060,0,105140,276320,3710,54925,0,15620300,198935025,1719325,0,11.41,39.3310928,-116.6151469
NV,2017,9327960,16459370,9063500,133129520,0,157830,288405,0,43730,0,20729335,191006470,1806820,0,11.99,39.3310928,-116.6151469
NY,1990,51826094,0,56376444,45448670,47246712,0,3137958,178068,67769710,-2108190,0,270691384,0,815918,11.44,42.9133974,-75.5962723
NY,1991,53319902,0,54344240,46148054,56896586,0,3320728,103040,56441110,-2014538,0,269200998,0,641876,11.97,42.9133974,-75.5962723
NY,1992,54559406,0,56113294,53699394,48309864,0,3476970,183970,36638516,-2063290,0,251897848,0,979724,12.43,42.9133974,-75.5962723
NY,1993,49003932,0,58886592,54150534,53778522,0,3449926,181960,30145930,-2271404,0,248442062,0,1116070,13.17,42.9133974,-75.5962723
NY,1994,46581312,0,55582514,64459858,58462868,0,3808136,188412,24060756,-2291688,0,252059144,0,1206976,13.55,42.9133974,-75.5962723
NY,1995,44577826,0,51986394,98113012,52672344,0,3938880,193346,16536580,-2324026,0,266826562,0,1132206,13.9,42.9133974,-75.5962723
NY,1996,45343578,0,57902500,74898756,70451612,0,4288976,211414,19433196,-2291978,0,271464498,0,1226444,14.04,42.9133974,-75.5962723
NY,1997,96235176,0,122471980,185123664,118278472,0,8429044,429644,34353504,-4372612,0,563326592,0,2377720,14.12,42.9133974,-75.5962723
NY,1998,101059120,0,117263112,169886396,125254832,0,8722184,353252,59603128,-4630724,0,579452992,0,1941692,13.66,42.9133974,-75.5962723
NY,1999,93463768,0,99009272,183996752,148074160,0,9030912,447816,53216768,-4436300,0,585123464,0,2320316,13.23,42.9133974,-75.5962723
NY,2000,125047905,0,124547860,198643545,157539940,0,11158060,431005,74725895,-4952185,0,690395375,51725,3201625,13.97,42.9133974,-75.5962723
NY,2001,117159610,0,115419775,193486075,201974925,4046500,6389245,572685,82560465,-4652600,0,719572795,102695,2513420,14.04,42.9133974,-75.5962723
NY,2002,116195560,0,125239475,192255960,198087455,4077215,6569120,0,57670550,-4606120,0,697958440,408130,2061090,13.55,42.9133974,-75.5962723
NY,2003,117905335,0,121343300,140781740,203396025,4213710,6413615,0,96458000,-4559030,0,688216580,206005,2057880,14.31,42.9133974,-75.5962723
NY,2004,114263520,0,119948305,136470225,203201525,4421875,6490485,0,106025990,-4065855,0,689823970,582250,2485645,14.54,42.9133974,-75.5962723
NY,2005,102988200,0,128912590,159363505,212215760,4854535,6788690,0,120063915,-3903655,0,734437095,514950,2638605,15.72,42.9133974,-75.5962723
NY,2006,104839200,0,136723275,210669390,211119495,4883180,7097205,0,33890195,-3780780,0,711327160,3276855,2609145,16.89,42.9133974,-75.5962723
NY,2007,107027710,0,126262775,228168155,212264270,4661460,7246730,0,40975545,-3841900,0,729393435,4167380,2461305,17.1,42.9133974,-75.5962723
NY,2008,95770625,0,133615655,219282300,216045855,4936830,7564300,0,18726640,-3360695,0,701610500,6253500,2775485,18.31,42.9133974,-75.5962723
NY,2009,63794365,0,138075530,208897985,217423070,4387165,8324080,0,13241530,-2401935,0,665752750,11331695,2679265,17.5,42.9133974,-75.5962723
NY,2010,67913830,0,127358485,244577725,209347675,4159255,8355450,0,10024875,-2646320,0,684808270,12980770,2736520,18.74,42.9133974,-75.5962723
NY,2011,47130800,0,139984940,254023775,213475045,4525935,8095745,0,5947405,-2165105,32215,687401735,14140345,2210640,18.26,42.9133974,-75.5962723
NY,2012,22755195,0,123262455,297311280,203872800,4840665,8301755,0,2901420,-2064725,263565,678841220,14957885,2438920,17.62,42.9133974,-75.5962723
NY,2013,23485525,0,124866445,271771935,223778030,4419135,8370205,0,5036865,-2214340,335085,680584150,17697490,3037770,18.79,42.9133974,-75.5962723
NY,2014,22960270,0,130434510,271898795,215193120,4665420,8343840,0,10682420,-2456650,353080,685611010,19842035,3694170,20.07,42.9133974,-75.5962723
NY,2015,11900330,0,130072600,284617075,223014355,4594085,8123855,0,9461465,-2114060,502630,693138605,19884900,3081370,18.54,42.9133974,-75.5962723
NY,2016,8851190,0,134441170,283966680,207854950,4494945,8023250,0,3214760,-2354660,698055,672085535,19700900,3194295,17.58,42.9133974,-75.5962723
NY,2017,3851480,0,150724660,236358900,210837045,4618530,8330255,0,2989465,-2078355,914000,640325515,20679755,3099775,18.03,42.9133974,-75.5962723
OH,1990,231665300,0,362790,483170,21327794,0,608570,128318,748962,0,0,255961054,0,636150,8.05,40.4149297,-82.7119975
OH,1991,235004710,0,308448,729132,29665578,0,648956,114624,855484,0,0,268072994,0,746062,8.16,40.4149297,-82.7119975
OH,1992,242499892,0,506330,680472,29610998,0,698226,147090,516248,0,0,275323456,0,664200,8.24,40.4149297,-82.7119975
OH,1993,247591824,0,379226,742904,20021322,0,198090,257040,692004,0,0,270474584,0,592174,8.36,40.4149297,-82.7119975
OH,1994,238339116,0,383542,743182,21904494,0,57660,288600,848976,0,0,263527220,0,961650,8.56,40.4149297,-82.7119975
OH,1995,241258856,0,464442,1449642,33536100,0,43720,278138,660128,0,0,278687804,0,996778,8.6,40.4149297,-82.7119975
OH,1996,257281886,0,794708,820538,27838780,0,11658,353030,607744,0,0,288874428,0,1166084,8.6,40.4149297,-82.7119975
OH,1997,250870838,0,1014736,937868,30661660,0,188,379534,587816,0,0,285622496,0,1169856,8.63,40.4149297,-82.7119975
OH,1998,258446362,0,812854,1355156,32951464,0,482,371524,741676,0,0,295880114,0,1200596,8.7,40.4149297,-82.7119975
OH,1999,493280564,0,1692124,3545784,65688040,0,0,625696,1935992,0,0,569321724,0,2553524,8.68,40.4149297,-82.7119975
OH,2000,647892720,0,2915240,4125770,83906890,0,134245,1451765,1772060,0,0,745301400,0,3102710,8.61,40.4149297,-82.7119975
OH,2001,621066180,0,2553925,4622080,77318810,0,139440,1509745,2083490,0,0,711309035,0,2015365,8.37,40.4149297,-82.7119975
OH,2002,664765330,0,2441645,8833270,54324510,1244520,126220,1032825,1945595,0,0,735344250,0,630335,8.24,40.4149297,-82.7119975
OH,2003,673845685,0,2554175,8967920,42375080,130815,166500,1062615,2050765,0,0,733190640,0,2037085,8.26,40.4149297,-82.7119975
OH,2004,640783910,0,3649380,6954975,79750605,55,150345,1510315,6941405,0,0,741729525,0,1988540,8.45,40.4149297,-82.7119975
OH,2005,684127990,0,2578720,13478140,74013665,11495,133805,1491695,6951965,0,0,784881615,66340,2027800,8.51,40.4149297,-82.7119975
OH,2006,667000780,0,3159680,11895310,84234695,14025,170605,1800035,6772775,0,0,777170375,72005,2050465,9.34,40.4149297,-82.7119975
OH,2007,665653395,0,2052180,19874485,78820245,16610,105085,1446365,5738730,0,0,775777725,73740,1996890,9.57,40.4149297,-82.7119975
OH,2008,653471550,0,1932175,12421955,87569390,55000,950875,1304620,7189690,0,0,767061255,75420,2090585,10.06,40.4149297,-82.7119975
OH,2009,568559985,0,2638730,23252280,76030420,56560,1048055,187385,6558715,0,0,680451125,70570,2048425,10.67,40.4149297,-82.7119975
OH,2010,589140045,0,2145120,35639295,79024015,60150,1379275,1270495,7212120,0,64240,717991685,62880,1994050,11.31,40.4149297,-82.7119975
OH,2011,526684785,0,1918275,61687885,74448730,50015,1658780,1518715,6942160,0,77475,677929020,992215,1949990,11.42,40.4149297,-82.7119975
OH,2012,427943180,0,2070805,113326925,85434990,59640,1828065,4794345,6405660,0,183185,648728655,4927425,1754440,11.76,40.4149297,-82.7119975
OH,2013,472819425,0,2746190,108471055,80606250,38120,2372330,4764170,6929440,0,231550,686420945,5729505,1712915,12.01,40.4149297,-82.7119975
OH,2014,449395260,0,2390035,118182225,81422200,-16965,2354405,4646940,6233365,0,269540,672382025,5767090,1737930,12.5,40.4149297,-82.7119975
OH,2015,358547650,0,2283345,140168580,86883680,-15675,2364275,4725105,6585135,0,280360,609467005,6015040,1629510,12.8,40.4149297,-82.7119975
OH,2016,343875820,0,2501600,144711985,84086930,-242165,2250080,3604980,5906265,0,327790,594610390,6226685,1360420,12.47,40.4149297,-82.7119975
OH,2017,341718180,0,1386745,143996895,88438945,-18145,2345685,3929255,6205530,0,525890,597760700,7942800,1288925,12.63,40.4149297,-82.7119975
OK,1990,51310694,0,5461188,36473532,0,0,3560,177940,153894,39528,0,94158262,0,537926,6.58,35.5900512,-97.4868149
OK,1991,56809278,0,3844274,36833742,0,0,0,213240,92138,-130704,0,98198234,0,536266,7.03,35.5900512,-97.4868149
OK,1992,60007692,0,6483402,32838888,0,0,3664,144760,103252,-63728,0,100012896,0,494966,7.17,35.5900512,-97.4868149
OK,1993,63384350,0,8714912,33525134,0,0,0,179312,112638,-122088,0,106319346,0,525088,7.14,35.5900512,-97.4868149
OK,1994,61001694,0,5029296,33417764,0,0,0,140792,85242,-100026,0,100117544,0,542782,7.03,35.5900512,-97.4868149
OK,1995,65570124,0,5559840,33431014,0,0,3316,130000,197370,-129326,0,105334734,0,572396,6.82,35.5900512,-97.4868149
OK,1996,69309062,0,4315550,29343372,0,0,3576,120846,280412,-159188,0,103699240,0,485610,6.71,35.5900512,-97.4868149
OK,1997,72065658,0,5842412,27364658,0,0,3654,133580,53584,-194216,0,105727954,0,458624,6.63,35.5900512,-97.4868149
OK,1998,68448060,0,7017496,36602836,0,0,3960,99638,27784,-177470,0,112458486,0,436182,6.57,35.5900512,-97.4868149
OK,1999,67420022,0,6350798,35704612,0,0,3206,110530,33250,-212748,0,109730718,0,321048,6.6,35.5900512,-97.4868149
OK,2000,71316024,0,4553866,35005152,0,0,4862,121232,105840,-254574,0,111143914,0,291512,7.03,35.5900512,-97.4868149
OK,2001,69231536,0,4689380,35887616,0,0,0,135584,350350,-256958,0,110498900,0,461392,7.27,35.5900512,-97.4868149
OK,2002,71929556,0,3975688,42098078,0,0,0,141420,99742,-355736,0,118366838,0,478090,6.73,35.5900512,-97.4868149
OK,2003,73352652,0,3596824,43645392,0,14796,0,90816,322420,-412374,0,121253712,108940,534246,7.47,35.5900512,-97.4868149
OK,2004,67602772,0,5953352,46571158,0,17734,0,0,136624,-467758,0,121459120,1145488,499750,7.72,35.5900512,-97.4868149
OK,2005,72617112,0,5260722,57180440,0,12628,0,37676,140684,-307650,0,137215654,1695546,578496,7.95,35.5900512,-97.4868149
OK,2006,70064046,0,1247158,65961380,0,10890,0,32286,127500,-232946,0,141229760,3424882,594566,8.55,35.5900512,-97.4868149
OK,2007,68875874,0,6131724,66287822,0,50538,7442,44948,320976,-331688,0,145638190,3698288,552266,8.58,35.5900512,-97.4868149
OK,2008,72629834,0,7622546,67548334,0,25382,339236,20438,45072,-335196,0,152657816,4716160,46012,9.09,35.5900512,-97.4868149
OK,2009,68118214,0,7105146,69262598,0,3850,326020,0,18926,-233662,0,150133618,5396398,136128,8.49,35.5900512,-97.4868149
OK,2010,62950274,0,5617576,67883364,0,0,194086,0,36178,-305836,0,144501466,7616166,509658,9.14,35.5900512,-97.4868149
OK,2011,68957894,0,3013882,65673400,0,3082,174484,0,31096,-306390,0,149211428,11210530,453450,9.47,35.5900512,-97.4868149
OK,2012,58603516,0,2291028,78048600,0,20116,188244,0,21888,-233420,0,155793176,16315170,538032,9.51,35.5900512,-97.4868149
OK,2013,59998898,0,4356156,60111996,0,3996,251196,0,20422,-156914,0,147347360,22324986,436626,9.67,35.5900512,-97.4868149
OK,2014,59811904,0,2856946,53282948,0,-4558,183302,0,24988,-211596,0,140311008,23873666,493410,10.03,35.5900512,-97.4868149
OK,2015,49734064,0,5327802,68572654,0,22800,182402,0,21624,-144992,3112,152271192,28061794,489934,10.14,35.5900512,-97.4868149
OK,2016,38316088,0,5146848,73058172,0,55380,238180,0,34522,-174858,10872,157310014,40138178,486632,10.2,35.5900512,-97.4868149
OK,2017,34735708,0,4072400,60901358,0,96834,135854,0,32108,-235220,65164,147463528,47197686,461636,10.61,35.5900512,-97.4868149
OR,1990,2634688,0,82480734,1638656,12147592,0,180974,0,55554,0,0,100744472,1078,1605196,4.73,43.9717125,-120.6229578
OR,1991,5628398,0,82176674,2446308,2930736,0,182856,0,22000,0,0,94889778,1078,1501728,4.81,43.9717125,-120.6229578
OR,1992,7404162,0,63437070,3055822,9145174,0,187590,0,21310,0,0,84690748,1078,1438542,4.93,43.9717125,-120.6229578
OR,1993,7040784,0,71728160,3556134,-42552,0,190476,0,67336,0,0,83819170,0,1278832,5.02,43.9717125,-120.6229578
OR,1994,7666940,0,62440596,5671768,0,0,191860,0,14592,0,0,76881624,0,895868,5.33,43.9717125,-120.6229578
OR,1995,3104982,0,81528930,4706950,0,0,159200,0,10054,0,0,90531106,0,1020990,5.49,43.9717125,-120.6229578
OR,1996,3490348,0,89812916,7621454,0,0,127028,0,15914,0,0,102023548,0,955888,5.69,43.9717125,-120.6229578
OR,1997,6078668,0,186814800,14389876,0,0,362284,0,53508,0,0,209651416,0,1952280,5.56,43.9717125,-120.6229578
OR,1998,13498488,0,159608668,29000260,0,0,370504,0,134528,0,0,204593936,78092,1903396,5.82,43.9717125,-120.6229578
OR,1999,14890576,0,182556200,27521760,0,0,369640,0,32116,0,0,227393388,339168,1683928,5.75,43.9717125,-120.6229578
OR,2000,7605520,0,76231260,18200034,0,0,190600,0,136424,0,0,103579950,133398,1082714,5.88,43.9717125,-120.6229578
OR,2001,8890106,0,57289104,21965930,0,75170,99646,0,204446,0,0,90103812,177174,1402236,6.29,43.9717125,-120.6229578
OR,2002,7559368,0,68826334,15625788,0,76258,97092,0,13408,0,0,94198738,752318,1248172,7.12,43.9717125,-120.6229578
OR,2003,8609696,0,66500664,20487392,0,81138,170132,0,88192,0,0,97932278,887234,1107828,7.06,43.9717125,-120.6229578
OR,2004,17778305,0,165404095,67625915,0,207895,430700,0,314665,0,0,256906390,3095060,2049755,7.18,43.9717125,-120.6229578
OR,2005,17332430,0,154741725,65954980,0,202385,490215,0,390935,0,0,246625015,3671370,3840975,7.25,43.9717125,-120.6229578
OR,2006,11853140,0,189251485,56193210,0,201600,494885,0,59100,0,0,266703475,4656095,3993965,7.48,43.9717125,-120.6229578
OR,2007,21758120,0,167937195,74288340,0,192415,693665,0,71435,0,0,275388970,6234970,4212825,8.19,43.9717125,-120.6229578
OR,2008,20221595,0,169025120,86935810,0,220210,653735,0,73965,0,0,293592190,12876170,3585585,8.49,43.9717125,-120.6229578
OR,2009,15984510,0,165167565,80667255,0,233045,641660,0,39775,0,0,283454280,17348570,3371905,8.68,43.9717125,-120.6229578
OR,2010,20632175,0,152711300,78255880,0,234140,1024660,0,17100,0,0,275634995,19600035,3159705,8.87,43.9717125,-120.6229578
OR,2011,16667580,0,211574105,42488650,0,256630,1111275,0,39770,0,450,298475820,23876870,2460495,9.54,43.9717125,-120.6229578
OR,2012,13171675,128255,197050890,58123440,0,251795,1157935,0,29625,0,32060,304663650,31717420,3000560,9.8,43.9717125,-120.6229578
OR,2013,18794980,823245,165488335,71815200,0,173730,1469440,0,30755,0,102465,299477575,37278510,3500910,9.9,43.9717125,-120.6229578
OR,2014,15962965,917335,176309680,63494790,0,215020,1740475,0,49420,0,120210,300599535,37777010,4012630,10.47,43.9717125,-120.6229578
OR,2015,11886795,894020,156269255,81185460,0,209175,1842625,0,30325,0,121040,289332675,33157775,3736195,10.66,43.9717125,-120.6229578
OR,2016,9491010,918500,172746830,76533305,0,203085,1795525,0,24250,0,204680,300910065,35785640,3207235,10.66,43.9717125,-120.6229578
OR,2017,8640525,871905,191469690,75331895,0,196230,1806645,0,51970,0,970260,313568735,31132965,3096655,10.66,43.9717125,-120.6229578
PA,1990,213354310,0,5738384,5667764,115574102,1464,600218,1683208,9309044,-1758498,0,351246622,0,1076626,9.22,40.9024957,-77.8334514
PA,1991,212057750,0,3840716,4217778,114951342,214744,1341650,1442102,8251724,-1926290,0,345525418,0,1133902,9.58,40.9024957,-77.8334514
PA,1992,218249394,0,5155230,5415668,120265458,487460,2504726,2022446,5296000,-1837778,0,358811290,0,1252686,9.67,40.9024957,-77.8334514
PA,1993,216263636,0,4752932,7739338,118661068,415020,2851962,2195950,10026640,-1768094,0,362428264,0,1289812,9.55,40.9024957,-77.8334514
PA,1994,203735180,0,5499570,8159528,134413630,165446,2856196,1944326,11648618,-1686138,0,368157402,0,1421046,9.55,40.9024957,-77.8334514
PA,1995,212669294,0,4060414,9852366,132923070,90560,3298984,1563330,7295198,-2480306,0,370902622,0,1629712,9.72,40.9024957,-77.8334514
